tempo[s],velocidade[m/s]
13.250000000000053,0.15476771790669075
13.300000000000054,0.14994457502564829
13.350000000000055,0.1452724405729584
13.400000000000055,0.1408391031171925
13.450000000000056,0.13618619177261831
13.500000000000057,0.1317288960769254
13.550000000000058,0.12747111313605486
13.600000000000058,0.12312364024857372
13.650000000000059,0.11885602641653129
13.70000000000006,0.11471854018420174
13.75000000000006,0.11065614960302024
13.800000000000061,0.10666124391783384
13.850000000000062,0.10275395009219963
13.900000000000063,0.09896317740459276
13.950000000000063,0.09532007606643694
14.000000000000064,0.09172688429709061
14.050000000000065,0.08828078721136509
14.100000000000065,0.08488400178673028
14.150000000000066,0.08143364681317239
14.200000000000067,0.0782498226861465
14.250000000000068,0.07515699666575484
14.300000000000068,0.07213712907821976
14.350000000000069,0.06923780406729235
14.40000000000007,0.06642103192521183
14.45000000000007,0.06370354198689011
14.500000000000071,0.06116800804390991
14.550000000000072,0.058583050795649044
14.600000000000072,0.05610676626153496
14.650000000000073,0.05377113497777729
14.700000000000074,0.051500428797589946
14.750000000000075,0.04932276554994873
14.800000000000075,0.0472277469299293
14.850000000000076,0.04521143004185845
14.900000000000077,0.04327318842664414
14.950000000000077,0.04140895417432056
15.000000000000078,0.039618764344677294
15.050000000000079,0.03789836773588734
15.10000000000008,0.03624708111833419
15.15000000000008,0.03465817638224363
15.200000000000081,0.033143224648465947
15.250000000000082,0.031683297744036595
15.300000000000082,0.03028490325570768
15.350000000000083,0.028942185977258807
15.400000000000084,0.027653764508040496
15.450000000000085,0.026418084141504823
15.500000000000085,0.025232494914039935
15.550000000000086,0.02409715904235998
15.600000000000087,0.023009670548427272
15.650000000000087,0.021966599347527795
15.700000000000088,0.02096770193408167
15.750000000000089,0.020009593922214512
15.80000000000009,0.019093951447138144
15.85000000000009,0.018214628128614727
15.900000000000091,0.017373322444794764
15.950000000000092,0.016567730767661486
16.000000000000092,0.015795944383326203
16.050000000000093,0.01505646512745679
16.100000000000094,0.014348547183329488
16.150000000000095,0.013670757558946364
16.200000000000095,0.013020388184855488
16.250000000000096,0.012399257230205876
16.300000000000097,0.011805107689405056
16.350000000000097,0.011233764259794282
16.400000000000098,0.010688072257606748
16.4500000000001,0.01016435062485186
16.5000000000001,0.009665185185417369
16.5500000000001,0.009186320032774309
16.6000000000001,0.008727787458992083
16.6500000000001,0.008288702782809883
16.700000000000102,0.007867832076616099
16.750000000000103,0.0074664010530128225
16.800000000000104,0.00708020813533637
16.850000000000104,0.006711135023798996
16.900000000000105,0.006359283079629515
16.950000000000106,0.006020305159702715
17.000000000000107,0.005696078427805227
17.050000000000107,0.005387226918207982
17.100000000000108,0.005090637819082652
17.15000000000011,0.004805361000622249
17.20000000000011,0.00453556250001065
17.25000000000011,0.004275420757691748
17.30000000000011,0.00402662834506875
17.35000000000011,0.0037882328187428694
17.400000000000112,0.0035607078308821875
17.450000000000113,0.003342375438887553
17.500000000000114,0.0031338356273675426
17.550000000000114,0.0029326285125246413
17.600000000000115,0.0027419056751007433
17.650000000000116,0.0025582568435910296
17.700000000000117,0.002383967059473648
17.750000000000117,0.0022160144955850336
17.800000000000118,0.0020552111044672096
17.85000000000012,0.0019029945973737348
17.90000000000012,0.0017550956009228101
17.95000000000012,0.0016137372001066058
18.00000000000012,0.0014793240715423104
18.05000000000012,0.0013504390338700129
18.100000000000122,0.0012280037941924012
18.150000000000123,0.0011102439037896257
18.200000000000124,0.0009976806493869712
18.250000000000124,0.0008874026572510708
18.300000000000125,0.0007830023086844821
18.350000000000126,0.0006832952208676865
18.400000000000126,0.0005901867633827794
18.450000000000127,0.0005006645058151503
18.500000000000128,0.0004129229311119423
18.55000000000013,0.00032934829350250597
18.60000000000013,0.0002504139132550484
18.65000000000013,0.000173535791580961
18.70000000000013,0.00010162061177858278
18.75000000000013,3.8482693975993027e-05
18.800000000000132,4.8724373277609245e-05
18.850000000000133,0.00010241972590158431
18.900000000000134,0.00014442688984444232
18.950000000000134,0.00016206263343706081
19.000000000000135,0.00016201400654900655
19.050000000000136,0.00015643282368862064
19.100000000000136,0.00015021466477294147
19.150000000000137,0.00014928000184800721
19.200000000000138,0.00014998650249413255
19.25000000000014,0.00015144431105386098
19.30000000000014,0.00015134000324742975
19.35000000000014,0.00015076418675153127
19.40000000000014,0.0001503970724245421
19.45000000000014,0.0001513148748940462
19.500000000000142,0.0001516168023010054
19.550000000000143,0.00015177144598075472
19.600000000000144,0.0001510696458515874
19.650000000000144,0.00015023332617985217
19.700000000000145,0.00014941352640489213
19.750000000000146,0.00015000148993848922
19.800000000000146,0.00015062483041767064
19.850000000000147,0.00015082595321300933
19.900000000000148,0.00015097023648950037
19.95000000000015,0.00015096864764497004
20.00000000000015,0.00015173568544719172
20.05000000000015,0.00015166489994628243
20.10000000000015,0.00015140351055645566
20.15000000000015,0.00015055295114872934
20.200000000000152,0.00014998381756731996
20.250000000000153,0.000149639817047426
20.300000000000153,0.00014993507129150655
20.350000000000154,0.00015009428857999673
20.400000000000155,0.0001512711568817947
20.450000000000156,0.00015157549090819543
20.500000000000156,0.00015184513144437107
20.550000000000157,0.00015171703149701533
20.600000000000158,0.00015095194229577868
20.65000000000016,0.000149388722931424
20.70000000000016,0.0001504908535050582
20.75000000000016,0.00015115028409426595
20.80000000000016,0.00015179612322837363
20.85000000000016,0.00015084091535839283
20.900000000000162,0.00014991852148158163
20.950000000000163,0.0001502013138620179
21.000000000000163,0.0001515674559499246
21.050000000000164,0.00015181405413727467
21.100000000000165,0.00015183735012605363
21.150000000000166,0.0001509031816489309
21.200000000000166,0.00015092728942327864
21.250000000000167,0.00014980978074924638
21.300000000000168,0.00015061488120959125
21.35000000000017,0.00015114936851738653
21.40000000000017,0.00015072338183619354
21.45000000000017,0.0001489337126875353
21.50000000000017,0.0001480863377707813
21.55000000000017,0.00014934901864840732
21.600000000000172,0.00015061868951071395
