t,v,u
4.94999999999999,1.7563427777649967,0.0
4.99999999999999,1.7507218174361965,0.0
5.04999999999999,1.7450303235838573,0.0
5.09999999999999,1.739260174372962,0.0
5.14999999999999,1.7334752189680942,0.0
5.1999999999999895,1.7275898210493985,0.0
5.249999999999989,1.7218215120124956,0.0
5.299999999999989,1.7161250138550572,0.0
5.349999999999989,1.710390362637414,0.0
5.399999999999989,1.7046615731877863,0.0
5.449999999999989,1.698928554378078,0.0
5.4999999999999885,1.6931598544709388,0.0
5.549999999999988,1.687424310419745,0.0
5.599999999999988,1.6818208515662447,0.0
5.649999999999988,1.6760616247853366,0.0
5.699999999999988,1.6702729136345136,0.0
5.749999999999988,1.6645698810846823,0.0
5.799999999999987,1.658848793600718,0.0
5.849999999999987,1.6531731816121247,0.0
5.899999999999987,1.6475614844823783,0.0
5.949999999999987,1.6418335251493472,0.0
5.999999999999987,1.6360908176759228,0.0
6.0499999999999865,1.6304220741545874,0.0
6.099999999999986,1.624788428076816,0.0
6.149999999999986,1.6191339664925746,0.0
6.199999999999986,1.6135166051761134,0.0
6.249999999999986,1.6078746335418235,0.0
6.299999999999986,1.6021221457780737,0.0
6.349999999999985,1.5964560690146314,0.0
6.399999999999985,1.590843590010608,0.0
6.449999999999985,1.5851943105604582,0.0
6.499999999999985,1.5795797922832042,0.0
6.549999999999985,1.5739760992387062,0.0
6.5999999999999845,1.5682837691802476,0.0
6.649999999999984,1.5626521576755013,0.0
6.699999999999984,1.5570608374714334,0.0
6.749999999999984,1.5514722125376936,0.0
6.799999999999984,1.5458704733176802,0.0
6.849999999999984,1.5402130743581859,0.0
6.8999999999999835,1.5344882459989395,0.0
6.949999999999983,1.5288458354026413,0.0
6.999999999999983,1.5231951844791345,0.0
7.049999999999983,1.517498362972936,0.0
7.099999999999983,1.5118664013908747,0.0
7.149999999999983,1.5061926834407782,0.0
7.199999999999982,1.5004859551320107,0.0
7.249999999999982,1.494811130688716,0.0
7.299999999999982,1.4891712083133488,0.0
7.349999999999982,1.4835748287216202,0.0
7.399999999999982,1.4779401888256403,0.0
7.4499999999999815,1.4723390191772263,0.0
7.499999999999981,1.4666977235527077,0.0
7.549999999999981,1.461023371911981,0.0
7.599999999999981,1.455577994137809,0.0
7.649999999999981,1.4500672997451205,0.0
7.699999999999981,1.444526737411501,0.0
7.7499999999999805,1.4389509323915726,0.0
7.79999999999998,1.4332519972423343,0.0
7.84999999999998,1.4275814536916849,0.0
7.89999999999998,1.4219674968738802,0.0
7.94999999999998,1.4163272229362631,0.0
7.99999999999998,1.4108163998591021,0.0
8.04999999999998,1.4052191771032465,0.0
8.09999999999998,1.3995949513533996,0.0
8.14999999999998,1.3939951043459624,0.0
8.199999999999982,1.388367984221643,0.0
8.249999999999982,1.3827460251067545,0.0
8.299999999999983,1.3771797062661366,0.0
8.349999999999984,1.3716474881496608,0.0
8.399999999999984,1.3661010885673328,0.0
8.449999999999985,1.3604740633017742,0.0
8.499999999999986,1.3549057309203176,0.0
8.549999999999986,1.3492968000882217,0.0
8.599999999999987,1.3437265030020713,0.0
8.649999999999988,1.3381839162700693,0.0
8.699999999999989,1.3326428110365467,0.0
8.74999999999999,1.3271069699352556,0.0
8.79999999999999,1.321543135001978,0.0
8.84999999999999,1.3159502631577769,0.0
8.899999999999991,1.3103676533180404,0.0
8.949999999999992,1.3048144085852056,0.0
8.999999999999993,1.2993315341521416,0.0
9.049999999999994,1.2938115209284833,0.0
9.099999999999994,1.2882828719062132,0.0
9.149999999999995,1.2827171846775658,0.0
9.199999999999996,1.277167302825154,0.0
9.249999999999996,1.2716327282246982,0.0
9.299999999999997,1.2660715428983749,0.0
9.349999999999998,1.2605857250592571,0.0
9.399999999999999,1.2550925418144647,0.0
9.45,1.2495862581908188,0.0
9.5,1.2440802215243827,0.0
9.55,1.2385463771216307,0.0
9.600000000000001,1.233008381513807,0.0
9.650000000000002,1.227483620157319,0.0
9.700000000000003,1.2220012544454497,0.0
9.750000000000004,1.216520288754995,0.0
9.800000000000004,1.211043480515531,0.0
9.850000000000005,1.2055678669980372,0.0
9.900000000000006,1.200059275903332,0.0
9.950000000000006,1.1945418699929273,0.0
10.000000000000007,1.189042701847471,0.0
10.050000000000008,1.1835623408576876,0.0
10.100000000000009,1.1780632381274327,0.0
10.15000000000001,1.172618673866691,0.0
10.20000000000001,1.167173772438118,0.0
10.25000000000001,1.1616961016568743,0.0
10.300000000000011,1.1562490148467905,0.0
10.350000000000012,1.1507830413187716,0.0
10.400000000000013,1.1452602814069177,0.0
10.450000000000014,1.1397751090326205,0.0
10.500000000000014,1.1343371647424834,0.0
10.550000000000015,1.1289094002462852,0.0
10.600000000000016,1.1234758147101644,0.0
10.650000000000016,1.118034883495563,0.0
10.700000000000017,1.1125943595416872,0.0
10.750000000000018,1.1071379330442634,0.0
10.800000000000018,1.1016749594238822,0.0
10.85000000000002,1.0962229304370594,0.0
10.90000000000002,1.0907802682391996,0.0
10.95000000000002,1.0853492799852487,0.0
11.000000000000021,1.0799484698955157,0.0
11.050000000000022,1.0745262417600525,0.0
11.100000000000023,1.0690938628312965,0.0
11.150000000000023,1.0636881437416943,0.0
11.200000000000024,1.0582483309434196,0.0
11.250000000000025,1.0527907023831298,0.0
11.300000000000026,1.047365371656729,0.0
11.350000000000026,1.0419553488676447,0.0
11.400000000000027,1.0365554381725064,0.0
11.450000000000028,1.031178298255437,0.0
11.500000000000028,1.0258066239534633,0.0
11.55000000000003,1.0203832506777,0.0
11.60000000000003,1.0149757425659724,0.0
11.65000000000003,1.009584589859762,0.0
11.700000000000031,1.0041630726874007,0.0
11.750000000000032,0.998765840794775,0.0
11.800000000000033,0.9933870261820275,0.0
11.850000000000033,0.9879952970109975,0.0
11.900000000000034,0.9826303816963006,0.0
11.950000000000035,0.9772775986264032,0.0
12.000000000000036,0.9718965007035523,0.0
12.050000000000036,0.9665504249197663,0.0
12.100000000000037,0.9611531081669497,0.0
12.150000000000038,0.9557243216880418,0.0
12.200000000000038,0.9503291242942541,0.0
12.250000000000039,0.9449637846145846,0.0
12.30000000000004,0.9398641851008274,0.0
12.35000000000004,0.9345299835026923,0.0
12.400000000000041,0.929036162097443,0.0
12.450000000000042,0.9236855155740482,0.0
12.500000000000043,0.9183413167677683,0.0
12.550000000000043,0.9129620224464065,0.0
12.600000000000044,0.9076019281985075,0.0
12.650000000000045,0.9021696226381333,0.0
12.700000000000045,0.8970299128026514,0.0
12.750000000000046,0.8916605042104899,0.0
12.800000000000047,0.8862352216422672,0.0
12.850000000000048,0.8809499501071121,0.0
12.900000000000048,0.8756647438845144,0.0
12.950000000000049,0.8702400156316774,0.0
13.00000000000005,0.8647805474310648,0.0
13.05000000000005,0.8597593937894839,0.0
13.100000000000051,0.8543786948986596,0.0
13.150000000000052,0.8488587744690217,0.0
13.200000000000053,0.8437136391983058,0.0
13.250000000000053,0.8382370644842847,0.0
13.300000000000054,0.8327591711673423,0.0
13.350000000000055,0.8277261393898553,0.0
13.400000000000055,0.8224682567818152,0.0
13.450000000000056,0.817071011125875,0.0
13.500000000000057,0.8117313719929067,0.0
13.550000000000058,0.8063610483573402,0.0
13.600000000000058,0.8009189158389117,0.0
13.650000000000059,0.7957439049945954,0.0
13.70000000000006,0.7905832729445246,0.0
13.75000000000006,0.7850865279902852,0.0
13.800000000000061,0.7797817629101502,0.0
13.850000000000062,0.7746216500614012,0.0
13.900000000000063,0.7692233123294274,0.0
13.950000000000063,0.7638615867930505,0.0
14.000000000000064,0.7585618821462257,0.0
14.050000000000065,0.7531824017453217,0.0
14.100000000000065,0.7480375221717026,0.0
14.150000000000066,0.7427795706420688,0.0
14.200000000000067,0.7373856922333097,0.0
14.250000000000068,0.7319425720318216,0.0
14.300000000000068,0.7268529964300243,0.0
14.350000000000069,0.7214142074787494,0.0
14.40000000000007,0.7159153228092451,0.0
14.45000000000007,0.7106636737418033,0.0
14.500000000000071,0.7053472411769903,0.0
14.550000000000072,0.7000156232521945,0.0
14.600000000000072,0.6947782582812445,0.0
14.650000000000073,0.6892277820707654,0.0
14.700000000000074,0.6841225233650507,0.0
14.750000000000075,0.6787978588784038,0.0
14.800000000000075,0.6734417179405139,0.0
14.850000000000076,0.668015009792869,0.0
14.900000000000077,0.6627598566132107,0.0
14.950000000000077,0.6576390919298102,0.0
15.000000000000078,0.6521521472631217,0.0
15.050000000000079,0.6468159466887093,0.0
15.10000000000008,0.6416222630467863,0.0
15.15000000000008,0.6362192157801903,0.0
15.200000000000081,0.6309638121451283,0.0
15.250000000000082,0.6256929180915013,0.0
15.300000000000082,0.6202809056553599,0.0
15.350000000000083,0.6150243229866493,0.0
15.400000000000084,0.6097801941763324,0.0
15.450000000000085,0.6044197860535829,0.0
15.500000000000085,0.5989740408217284,0.0
15.550000000000086,0.5937494434420927,0.0
15.600000000000087,0.5884043639803489,0.0
15.650000000000087,0.5831074749458707,0.0
15.700000000000088,0.5777961460312879,0.0
15.750000000000089,0.5724733771871238,0.0
15.80000000000009,0.5671414581098819,0.0
15.85000000000009,0.5618266319815826,0.0
15.900000000000091,0.5566984128375211,0.0
15.950000000000092,0.5511747587230259,0.0
16.000000000000092,0.5459334472747128,0.0
16.050000000000093,0.5407083131152484,0.0
16.100000000000094,0.5353752886338895,0.0
16.150000000000095,0.5300891476791972,0.0
16.200000000000095,0.5247974515582889,0.0
16.250000000000096,0.5193657102886664,0.0
16.300000000000097,0.5142612007455329,0.0
16.350000000000097,0.5088139803764411,0.0
16.400000000000098,0.5036646201293726,0.0
16.4500000000001,0.49855931496101136,0.0
16.5000000000001,0.4928735379388721,0.0
16.5500000000001,0.4878552076971079,0.0
16.6000000000001,0.4826611032350464,0.0
16.6500000000001,0.47715142294255075,0.0
16.700000000000102,0.47183843784226487,0.0
16.750000000000103,0.46685518303898643,0.0
16.800000000000104,0.4615807899542858,0.0
16.850000000000104,0.45616804118291276,0.0
16.900000000000105,0.45089451032337513,0.0
16.950000000000106,0.44572843015110597,0.0
17.000000000000107,0.4404247423306339,0.0
17.050000000000107,0.43518522098206763,0.0
17.100000000000108,0.4300225405036374,0.0
17.15000000000011,0.4247845122936078,0.0
17.20000000000011,0.41955052623966105,0.0
17.25000000000011,0.4143660561245074,0.0
17.30000000000011,0.40909721257105797,0.0
17.35000000000011,0.4038348611742913,0.0
17.400000000000112,0.3986599979292331,0.0
17.450000000000113,0.3934552729629769,0.0
17.500000000000114,0.38820513745014273,0.0
17.550000000000114,0.38305390189478095,0.0
17.600000000000115,0.37779625525730887,0.0
17.650000000000116,0.3724437287474105,0.0
17.700000000000117,0.3673388165305324,0.0
17.750000000000117,0.36223466665496107,0.0
17.800000000000118,0.3569330833344231,0.0
17.85000000000012,0.3517350999174036,0.0
17.90000000000012,0.3464015322704527,0.0
17.95000000000012,0.34123444505216904,0.0
18.00000000000012,0.33604000544384993,0.0
18.05000000000012,0.3308070152184584,0.0
18.100000000000122,0.3256004626404628,0.0
18.150000000000123,0.32036359208633863,0.0
18.200000000000124,0.3149853047911041,0.0
18.250000000000124,0.30981599979763597,0.0
18.300000000000125,0.3045932794840508,0.0
18.350000000000126,0.2995216371652154,0.0
18.400000000000126,0.2942745215132273,0.0
18.450000000000127,0.28891339933171856,0.0
18.500000000000128,0.28398179015658387,0.0
18.55000000000013,0.2788837070041588,0.0
18.60000000000013,0.2734729436103475,0.0
18.65000000000013,0.26842673175694576,0.0
18.70000000000013,0.2633809056686504,0.0
18.75000000000013,0.25811061393854,0.0
18.800000000000132,0.25296677784162436,0.0
18.850000000000133,0.24786443901799016,0.0
18.900000000000134,0.242840029470053,0.0
18.950000000000134,0.23763245488734708,0.0
19.000000000000135,0.23252680101903653,0.0
19.050000000000136,0.22763855731799587,0.0
19.100000000000136,0.22241280703840938,0.0
19.150000000000137,0.21736699294820788,0.0
19.200000000000138,0.21244674930206137,0.0
19.25000000000014,0.207439911716053,0.0
19.30000000000014,0.20241033606290293,0.0
19.35000000000014,0.19750173519008252,0.0
19.40000000000014,0.19256773721646267,0.0
19.45000000000014,0.18764904467446758,0.0
19.500000000000142,0.1827979566155447,0.0
19.550000000000143,0.17785387274869224,0.0
19.600000000000144,0.1731338341280126,0.0
19.650000000000144,0.16844989837749455,0.0
19.700000000000145,0.16342858063598054,0.0
19.750000000000146,0.15878328201794709,0.0
19.800000000000146,0.15425966525510093,0.0
19.850000000000147,0.14963959179240888,0.0
19.900000000000148,0.1449605817573973,0.0
19.95000000000015,0.140488343228723,0.0
20.00000000000015,0.1361527202697751,0.0
20.05000000000015,0.1317588486821391,0.0
20.10000000000015,0.12736456791685435,0.0
20.15000000000015,0.12315104223051414,0.0
20.200000000000152,0.1191194693668072,0.0
20.250000000000153,0.11525357699324629,0.0
20.300000000000153,0.11099611972042832,0.0
20.350000000000154,0.10705765290975992,0.0
20.400000000000155,0.10331900182685727,0.0
20.450000000000156,0.09960694718555538,0.0
20.500000000000156,0.09595275647330098,0.0
20.550000000000157,0.09237907022099628,0.0
20.600000000000158,0.08894347841433706,0.0
20.65000000000016,0.08566034706867601,0.0
20.70000000000016,0.08243035938812684,0.0
20.75000000000016,0.07916291180192284,0.0
20.80000000000016,0.07610088256842193,0.0
20.85000000000016,0.07314583982478472,0.0
20.900000000000162,0.07026371169712733,0.0
20.950000000000163,0.06749238714956053,0.0
21.000000000000163,0.06480595780927345,0.0
21.050000000000164,0.06221129718997348,0.0
21.100000000000165,0.05970867347704838,0.0
21.150000000000166,0.05729489700548577,0.0
21.200000000000166,0.05496571654082183,0.0
21.250000000000167,0.0527227977515507,0.0
21.300000000000168,0.05056322104421429,0.0
21.35000000000017,0.048483037579629615,0.0
21.40000000000017,0.04648054356074678,0.0
21.45000000000017,0.04458394230413515,0.0
21.50000000000017,0.04282420457712566,0.0
21.55000000000017,0.04095644275447871,0.0
21.600000000000172,0.03921905551115809,0.0
21.650000000000173,0.03758795347862488,0.0
21.700000000000173,0.036014957061831436,0.0
21.750000000000174,0.03450855577257495,0.0
21.800000000000175,0.03306192244480144,0.0
21.850000000000176,0.03167235286254155,0.0
21.900000000000176,0.030339920038199963,0.0
21.950000000000177,0.029061218410111826,0.0
22.000000000000178,0.027836187205650856,0.0
22.05000000000018,0.02666114977685103,0.0
22.10000000000018,0.025534842377149158,0.0
22.15000000000018,0.024456956435165794,0.0
22.20000000000018,0.023422110044722354,0.0
22.25000000000018,0.022430090436513617,0.0
22.300000000000182,0.021479265524272033,0.0
22.350000000000183,0.02056842888391739,0.0
22.400000000000183,0.019696488573704096,0.0
22.450000000000184,0.018860451636885704,0.0
22.500000000000185,0.018062259041959572,0.0
22.550000000000185,0.017295170146510858,0.0
22.600000000000186,0.016562145931527834,0.0
22.650000000000187,0.015857336259465886,0.0
22.700000000000188,0.01518398158519205,0.0
22.75000000000019,0.014539462758252044,0.0
22.80000000000019,0.013921771816854101,0.0
22.85000000000019,0.013330913286159499,0.0
22.90000000000019,0.012765027438099473,0.0
22.95000000000019,0.012222769443173204,0.0
23.000000000000192,0.011702958573814528,0.0
23.050000000000193,0.01120574852730406,0.0
23.100000000000193,0.010730555976800967,0.0
23.150000000000194,0.010276451686649875,0.0
23.200000000000195,0.00984033921923894,0.0
23.250000000000195,0.009421339144561482,0.0
23.300000000000196,0.009023052174347707,0.0
23.350000000000197,0.008641737403824741,0.0
23.400000000000198,0.00827486600335146,0.0
23.4500000000002,0.007925591149607964,0.0
23.5000000000002,0.007589428302107251,0.0
23.5500000000002,0.0072677993496805,0.0
23.6000000000002,0.0069610885091701165,0.0
23.6500000000002,0.006665197001936713,0.0
23.700000000000202,0.006383865795922435,0.0
23.750000000000203,0.00611419387956262,0.0
23.800000000000203,0.005855177835594944,0.0
23.850000000000204,0.005607797210197425,0.0
23.900000000000205,0.005371176702524724,0.0
23.950000000000205,0.005144715234917878,0.0
24.000000000000206,0.0049290290510640555,0.0
24.050000000000207,0.004722854484853022,0.0
24.100000000000207,0.0045227951723641625,0.0
24.150000000000208,0.004332464329797756,0.0
24.20000000000021,0.004150585946445552,0.0
24.25000000000021,0.003976450208670096,0.0
24.30000000000021,0.003810184046853339,0.0
24.35000000000021,0.0036506376056943055,0.0
24.40000000000021,0.00349723235532711,0.0
24.450000000000212,0.0033519355006640028,0.0
24.500000000000213,0.0032124297428234166,0.0
24.550000000000214,0.0030788062373150846,0.0
24.600000000000215,0.002951011394976257,0.0
24.650000000000215,0.0028292290628361863,0.0
24.700000000000216,0.0027121141746464005,0.0
24.750000000000217,0.0026014024625239307,0.0
24.800000000000217,0.002495246267438138,0.0
24.850000000000218,0.00239304538276164,0.0
24.90000000000022,0.0023193308823846685,0.0
24.95000000000022,0.0022657369058997068,0.0
25.00000000000022,0.0022216947548810923,0.0
25.05000000000022,0.002178339739463836,0.0
25.10000000000022,0.0021393343599963683,0.0
25.150000000000222,0.002102145415459727,0.0
25.200000000000223,0.002065323634059626,0.0
25.250000000000224,0.0020304125027311086,0.0
25.300000000000225,0.001996768429867558,0.0
25.350000000000225,0.0019631853639967903,0.0
25.400000000000226,0.0019329675927491873,0.0
25.450000000000227,0.0019045153735543425,0.0
25.500000000000227,0.0018761793119384438,0.0
25.550000000000228,0.0018489157889514526,0.0
25.60000000000023,0.0018228837905820265,0.0
25.65000000000023,0.0017975030776889761,0.0
25.70000000000023,0.0017733219353281225,0.0
25.75000000000023,0.001751181848249682,0.0
25.80000000000023,0.0017298072732677004,0.0
25.850000000000232,0.0017094507095717071,0.0
25.900000000000233,0.00168918673176317,0.0
25.950000000000234,0.0016696946803394937,0.0
26.000000000000234,0.0016509654954840905,0.0
26.050000000000235,0.0016329614228906145,0.0
26.100000000000236,0.0016169805388113034,0.0
26.150000000000237,0.0016024862753698946,0.0
26.200000000000237,0.0015876590724739723,0.0
26.250000000000238,0.001574454166066916,0.0
26.30000000000024,0.0015601956642914369,0.0
26.35000000000024,0.0015458997738806639,0.0
26.40000000000024,0.0015333538964882988,0.0
26.45000000000024,0.0015223989366524252,0.0
26.50000000000024,0.0015101856568641874,0.0
26.550000000000242,0.0014999442185249534,0.0
26.600000000000243,0.00148927567901369,0.0
26.650000000000244,0.001478455221744232,0.0
26.700000000000244,0.0014686037678492015,0.0
26.750000000000245,0.0014606878934314887,0.0
26.800000000000246,0.0014523177134893096,0.0
26.850000000000247,0.0014430895293629765,0.0
26.900000000000247,0.0014353356946298574,0.0
26.950000000000248,0.0014271919366254044,0.0
27.00000000000025,0.0014199795519756829,0.0
27.05000000000025,0.0014127553930899622,0.0
27.10000000000025,0.0014059057935368736,0.0
27.15000000000025,0.0013994965404490085,0.0
27.20000000000025,0.0013932401148987641,0.0
27.250000000000252,0.0013871497581399504,0.0
27.300000000000253,0.0013813942390337427,0.0
27.350000000000254,0.0013747477485816235,0.0
27.400000000000254,0.0013702799513561992,0.0
27.450000000000255,0.0013655422979522828,0.0
27.500000000000256,0.001360912366594465,0.0
27.550000000000257,0.0013576006504438965,0.0
27.600000000000257,0.0013543295836177449,0.0
27.650000000000258,0.0013495936582156938,0.0
27.70000000000026,0.0013469425053543086,0.0
27.75000000000026,0.0013430793671246801,0.0
27.80000000000026,0.0013393383773162289,0.0
27.85000000000026,0.0013362588209538048,0.0
27.90000000000026,0.0013332054551419886,0.0
27.950000000000262,0.001329626212812454,0.0
28.000000000000263,0.001326416998854115,0.0
28.050000000000264,0.0013236259487425946,0.0
28.100000000000264,0.001320948297383561,0.0
28.150000000000265,0.001318389384885451,0.0
28.200000000000266,0.0013159310056029467,0.0
28.250000000000266,0.0013139219913329003,0.0
28.300000000000267,0.0013109328651227199,0.0
28.350000000000268,0.0013090804335324938,0.0
28.40000000000027,0.001307410082168362,0.0
28.45000000000027,0.0013049746334477669,0.0
28.50000000000027,0.0013017101881267444,0.0
28.55000000000027,0.001301139743932624,0.0
28.60000000000027,0.001299969582931279,0.0
28.650000000000272,0.0012979587323584142,0.0
28.700000000000273,0.001296061538653642,0.0
28.750000000000274,0.0012957201791767468,0.0
28.800000000000274,0.0012938893821889505,0.0
28.850000000000275,0.0012928559224193526,0.0
28.900000000000276,0.0012921520578924148,0.0
28.950000000000276,0.001292269478764053,0.0
29.000000000000277,0.0012913753851528575,0.0
29.050000000000278,0.0012896777141872978,0.0
29.10000000000028,0.0012891280082077208,0.0
29.15000000000028,0.0012875869438604068,0.0
29.20000000000028,0.0012876644973990803,0.0
29.25000000000028,0.0012875264121030973,0.0
29.30000000000028,0.001286532599825336,0.0
29.350000000000282,0.0012846567315438274,0.0
29.400000000000283,0.0012844895994937864,0.0
29.450000000000284,0.0012823906153637404,0.0
29.500000000000284,0.0012825623676681222,0.0
29.550000000000285,0.0012821687900267977,0.0
29.600000000000286,0.001281848264396823,0.0
29.650000000000286,0.0012814886769871978,0.0
29.700000000000287,0.0012815437516280582,0.0
29.750000000000288,0.0012813908843460073,0.0
29.80000000000029,0.0012814371513456102,0.0
29.85000000000029,0.0012793231107321294,0.0
29.90000000000029,0.0012796027812007108,0.0
29.95000000000029,0.001280027521499172,0.0
30.00000000000029,0.0012795187304069984,0.0
