t,v,u,steer,qx,qy,qz,qw
0.8500000000000002,0.32768181231035937,1.0,0.3490658503988659,-0.691666971444801,-0.011113686615350981,-0.7220491953746101,0.010874099552193196
0.9000000000000002,0.366933690549423,1.0,0.3490658503988659,-0.6943308332373678,-0.00915702924462445,-0.7195705570679483,0.006249498558946942
0.9500000000000003,0.41392412228761377,1.0,0.0,-0.6943713370635,-0.0018276542040676332,-0.719611982479967,-0.0019236985235510365
1.0000000000000002,0.44587433939253596,1.0,0.0,-0.6901623419815852,0.005732682696678886,-0.7236099251094524,-0.005635099172616131
1.0500000000000003,0.5101660116053213,1.0,0.0,-0.6932826115692705,0.00594356836041631,-0.7205911673867149,-0.008500822024281367
1.1000000000000003,0.5579975557715602,1.0,0.3490658503988659,-0.6925056155761417,0.008135079413334682,-0.7213198261883997,-0.00821591297329214
1.1500000000000004,0.6039691681541035,1.0,0.32990145076912425,-0.6929574995900034,0.00892463153112114,-0.7207679743817118,-0.014959338878714068
1.2000000000000004,0.6421410110325587,1.0,0.0,-0.6930687879125099,0.01968148604192426,-0.7201367984811686,-0.025909183737794307
1.2500000000000004,0.6792226833562729,1.0,0.0,-0.6902584010111568,0.031309589081393405,-0.7222202038997843,-0.031000428126553858
1.3000000000000005,0.7319399034835865,1.0,0.27514602325557663,-0.6895537779568933,0.03157693650565255,-0.7228028009644347,-0.0327810204884086
1.3500000000000005,0.7833118916106088,1.0,0.3490658503988659,-0.6930732968616314,0.03503123004973757,-0.7189097607075617,-0.039887016157489005
1.4000000000000006,0.8256188498523233,1.0,0.0,-0.693389411020853,0.04525634969390822,-0.7170371931814791,-0.05496045024345777
1.4500000000000006,0.8583265321683442,1.0,0.0,-0.6878070012320145,0.059408764697938043,-0.7208141888969608,-0.0617983237483466
1.5000000000000007,0.9163188118679388,1.0,0.0,-0.6876811546445839,0.06217595196431162,-0.7207318242420258,-0.06143629276563821
1.5500000000000007,0.9768599197099865,1.0,0.0,-0.6907877367910351,0.06332499311030151,-0.7174724214961807,-0.06352615476405696
1.6000000000000008,1.0162485394730272,1.0,0.17384848235551362,-0.687916258585201,0.06284080145408595,-0.720076109760469,-0.06567077735931115
1.6500000000000008,1.0605282037006805,1.0,0.3490658503988659,-0.688468569596267,0.0625425868280049,-0.7188378036130754,-0.07329164759821834
1.7000000000000008,1.0943081840695639,1.0,0.0,-0.6892779455275974,0.07513590469902358,-0.715160044083003,-0.08829847666585902
1.7500000000000009,1.1313053129212323,1.0,0.0,-0.6829477034581664,0.09438231187208325,-0.7176480343508501,-0.09826348426174639
1.800000000000001,1.1953356149204715,1.0,0.0,-0.6853962719216918,0.09623968806017598,-0.7147178713698358,-0.10073845950031833
1.850000000000001,1.2487190752183428,1.0,0.0,-0.685855336950209,0.09843431583037579,-0.7136898188788511,-0.10276178605198599
1.900000000000001,1.2890444316286132,1.0,-0.3490658503988659,-0.6822848884436331,0.10056737621448326,-0.7169353979785775,-0.10186839042653352
1.950000000000001,1.331958025325886,1.0,-0.3490658503988659,-0.6865391776600519,0.09997637515265698,-0.7141457422378802,-0.0930835151501179
2.000000000000001,1.3590171059635905,1.0,-0.19575065336093264,-0.6916159909102358,0.07902928552878091,-0.7141651250773116,-0.07341571541142317
2.0500000000000007,1.3932731957391042,1.0,0.0,-0.6886752986424927,0.05305308662385518,-0.7213718956387883,-0.0503417443267149
2.1000000000000005,1.4477240509533067,1.0,-0.2286039098690612,-0.6891524537779807,0.041296913089696206,-0.7224697850476329,-0.03742819945278397
2.1500000000000004,1.5068552705826304,1.0,0.047910999074354144,-0.6936667960117711,0.03190626911049813,-0.719189521524265,-0.023974950091948707
2.2,1.5448550183847085,1.0,0.0,-0.6903404866191732,0.015776840536218247,-0.7230779809514002,-0.018421110182194663
2.25,1.606735726811504,1.0,0.0,-0.6932692390052637,0.015354488674674363,-0.720217203378132,-0.020716705451990093
2.3,1.6465052900094224,1.0,0.3490658503988659,-0.6896528967028853,0.017366856260511453,-0.7237551563529726,-0.015992123856147244
2.3499999999999996,1.6916803848015507,1.0,0.3490658503988659,-0.6952414866725561,0.01811239044544964,-0.7179728892709962,-0.02874276941325117
2.3999999999999995,1.7078427174780222,1.0,0.0,-0.6962687135881991,0.03720943700271498,-0.7144763530365781,-0.05786948442596049
2.4499999999999993,1.7425792495036827,1.0,0.0,-0.6886539886863906,0.06953832778857257,-0.7177259233419213,-0.0760894460334696
2.499999999999999,1.8024114686506463,1.0,0.0,-0.6847698691284201,0.08394275554929344,-0.7197994059287607,-0.07702373237672563
2.549999999999999,1.87466576089609,1.0,0.0,-0.6912439492905982,0.0773723578029576,-0.7133876418394521,-0.08528419131288999
2.5999999999999988,1.9070794309141612,1.0,-0.3490658503988659,-0.6855855818323273,0.08148594800228429,-0.7186190901781968,-0.083180848115771
2.6499999999999986,1.9509494206954474,1.0,-0.3490658503988659,-0.6894478869333701,0.08243356001830376,-0.7163597120405651,-0.06852067097583281
2.6999999999999984,1.9712170781902227,1.0,0.0,-0.6959421514695996,0.06541218719102837,-0.7142034816488767,-0.03604378414336484
2.7499999999999982,1.9959284013552876,1.0,0.0,-0.694584223839594,0.030177188617130098,-0.7186521124489533,-0.013462338317396403
2.799999999999998,2.0503411029724794,1.0,0.0,-0.6894134985007103,0.004235510208776257,-0.7240430753010824,-0.021277068567681367
2.849999999999998,2.119403218079807,1.0,-0.3490658503988659,-0.6941899260688847,0.011582278847635486,-0.7196433871664668,-0.008921472341873182
2.8999999999999977,2.1433152900047445,1.0,-0.3490658503988659,-0.6962117565187895,0.014515868384038256,-0.7176860944065471,0.0022692610154130067
2.9499999999999975,2.149741590126559,1.0,0.0,-0.6986680313252029,-0.0029025953514784583,-0.7147042294851463,0.03244104345476745
2.9999999999999973,2.1727264385864946,1.0,0.0,-0.6921157137888306,-0.03542453495378906,-0.7187639877459565,0.055671096355434484
3.049999999999997,2.2526025152415396,1.0,0.0,-0.6890136576815349,-0.06063991910390995,-0.7206939229376851,0.04672525206003907
3.099999999999997,2.315945896064585,1.0,-0.3490658503988659,-0.6915645861357487,-0.055949010597082655,-0.7179601597509132,0.05604766209701705
3.149999999999997,2.34995817765963,1.0,0.0,-0.6950770496577827,-0.047653267558380015,-0.7134410176868015,0.07482630160620644
3.1999999999999966,2.3729988863995652,1.0,0.0,-0.6904082332895592,-0.0661192569140692,-0.715051145492431,0.0875589778439839
3.2499999999999964,2.4281920118829845,1.0,-0.3490658503988659,-0.6846409905193535,-0.08892129360783968,-0.7190691742797396,0.07936775317747496
3.2999999999999963,2.478395704710664,1.0,0.0,-0.6899737288563775,-0.08335519485656598,-0.7106923106638315,0.10910822398771848
3.349999999999996,2.5015553330076874,1.0,0.0,-0.692311793218235,-0.09715096465171336,-0.70124766379264,0.13970606666697766
3.399999999999996,2.5389233105534235,1.0,0.3490658503988659,-0.6811648544120297,-0.12480977823606551,-0.7093533816095096,0.13135730040487306
3.4499999999999957,2.581829731998946,1.0,0.0,-0.6823633864020998,-0.14328394384237256,-0.7084162440699401,0.10952782967206912
3.4999999999999956,2.609591478817249,1.0,0.0,-0.6870628824233144,-0.12786665217533186,-0.7076723195528306,0.10389707886344088
3.5499999999999954,2.6517025106815613,1.0,0.3490658503988659,-0.6833918734949292,-0.09989573447953477,-0.7136929195899082,0.1167852987371186
3.599999999999995,2.708046735926359,1.0,0.0,-0.6864644588627317,-0.10391440342757817,-0.7143089683792369,0.08792633946422411
3.649999999999995,2.7422678123677353,1.0,0.0,-0.692074420187099,-0.09230907397733588,-0.7135893555909159,0.05746532320868761
3.699999999999995,2.7796527429227726,1.0,0.3490658503988659,-0.6880795330288841,-0.06429114759488981,-0.7198548025231549,0.06497898007844254
3.7499999999999947,2.834863665202584,1.0,0.0,-0.6921248261674356,-0.056474224700852574,-0.717936765067214,0.04838066051594099
3.7999999999999945,2.868916460281608,1.0,0.0,-0.6972309836361382,-0.04213218219052513,-0.7154772765025985,0.013641901996130476
3.8499999999999943,2.899634705195637,1.0,0.08350202695816009,-0.6901869078412283,-0.018151555993020405,-0.7232142857242682,0.01654237540176548
3.899999999999994,2.9632853184575305,1.0,0.0,-0.6916099643687003,-0.010751952969551724,-0.7220702219133147,0.013215419755817456
3.949999999999994,2.9900938690593932,1.0,0.0,-0.6856236204067571,-0.004238200190592298,-0.7279433014909298,0.000915758680488803
3.999999999999994,2.9918563027572107,1.0,0.0,-0.665045282274137,-0.0008730868405936066,-0.7467990826144173,0.0022672561715125663
4.049999999999994,3.0240093765066507,1.0,0.3490658503988659,-0.6511195137270704,-0.0002030841804497544,-0.7589739521060082,0.0013702646554845477
4.099999999999993,3.071642835320882,1.0,0.0,-0.6650383003100275,0.0009217255661869201,-0.7466171774998894,-0.016911528754929198
4.149999999999993,3.057382923176326,1.0,0.0,-0.6680982181333068,0.019305220557624708,-0.7426343692562848,-0.042027050641724
4.199999999999993,3.0569581173946503,1.0,-0.3490658503988659,-0.6557239002631612,0.04280950431621757,-0.7528850177988594,-0.036846477957585624
4.249999999999993,3.072853854843655,1.0,0.0,-0.6611958000285841,0.05367134577276402,-0.7480371425104934,-0.019491898117861877
4.299999999999993,3.057544159426516,1.0,0.3490658503988659,-0.6661298746796601,0.03750784804856617,-0.7448631533551553,-0.006560043280375311
4.3499999999999925,3.060391203978792,1.0,0.0,-0.6616006003065061,0.009364278409481392,-0.7489433128481574,-0.0357892456468088
4.399999999999992,3.0729551722890407,1.0,0.0,-0.6672536261364769,0.012776019212191526,-0.7426905594496654,-0.05495547875467649
4.449999999999992,3.0778437856143075,1.0,-0.056124313201386285,-0.662207022508493,0.04007875072114487,-0.7469255158818927,-0.04447276476268488
4.499999999999992,3.1025094930644954,1.0,0.0,-0.6570805931405077,0.05537705956861895,-0.7511821271809883,-0.03006471678725191
4.549999999999992,3.131128508124342,1.0,0.34085253627183376,-0.6606070625700758,0.04118580177909191,-0.7487624446447587,-0.03545194076428034
4.599999999999992,3.128656082998076,1.0,0.0,-0.6647084724995292,0.03053689149736751,-0.7448366702917855,-0.04948211225955194
4.6499999999999915,3.1081017907089565,1.0,0.0,-0.658949571615787,0.04813436366980004,-0.7485271772197408,-0.05635255153869121
4.699999999999991,3.1384604708270687,1.0,0.0,-0.6552107131731667,0.06503652688555088,-0.7506657624973295,-0.05449848188783089
4.749999999999991,3.1632480210430804,1.0,0.14373299722306243,-0.6561223635976445,0.06262516194903789,-0.7495699616280095,-0.061044292959142765
4.799999999999991,3.1778005190233394,1.0,0.3490658503988659,-0.6587893900256331,0.0640235981854725,-0.7459988278765493,-0.07337075215543432
4.849999999999991,3.1605267101453016,1.0,0.3490658503988659,-0.6627777201341511,0.07679757834773267,-0.73704820438993,-0.1076465050955254
4.899999999999991,3.1267752938221975,1.0,0.0,-0.6673997890234596,0.09437361223774782,-0.7200130435454682,-0.16508288841982574
4.94999999999999,3.091542214619307,1.0,0.0,-0.6601965069066482,0.12502878725227082,-0.7088372451668962,-0.21461158983310288
4.99999999999999,3.0878303301264616,1.0,-0.3490658503988659,-0.6492691984272774,0.17412672357605768,-0.708882873233069,-0.2135754296427762
5.04999999999999,3.097853285858572,1.0,-0.3490658503988659,-0.6315205523794029,0.21904286047500846,-0.7234371504072926,-0.1727446283040846
5.09999999999999,3.1249160647545153,1.0,-0.3490658503988659,-0.6399850412262295,0.23054774160208852,-0.7225747068175373,-0.12309621812382482
5.14999999999999,3.064321675073188,1.0,-0.3490658503988659,-0.6416684413162411,0.2184626111156058,-0.731056178023709,-0.07805487516295379
5.1999999999999895,2.996938214369838,1.0,-0.3490658503988659,-0.6423351545559056,0.1932076848625643,-0.7412183876670393,-0.025916047460283927
5.249999999999989,2.9317895152325057,1.0,-0.3490658503988659,-0.6406964685131217,0.15690884176637662,-0.751141952639033,0.02595029086483183
5.299999999999989,2.8843565246990246,1.0,-0.3490658503988659,-0.6414664619242679,0.12137033666915657,-0.7524631266708728,0.08711637391369974
5.349999999999989,2.8475957970643115,1.0,-0.3490658503988659,-0.646761938345351,0.09127050043778369,-0.7394707919611891,0.16294673575709578
5.399999999999989,2.806072031532895,1.0,-0.3490658503988659,-0.6527295515743997,0.07187463708537686,-0.7093785080480858,0.25604745920395405
5.449999999999989,2.7677173963051493,1.0,-0.3490658503988659,-0.6610459510758765,0.06407946195615308,-0.6527726314408453,0.3644172948192695
5.4999999999999885,2.7166032570196412,1.0,-0.3490658503988659,-0.6652460663887513,0.06978833876903123,-0.5671059904763586,0.4805913591524304
5.549999999999988,2.6630779704534815,1.0,-0.3490658503988659,-0.6654276107234027,0.09271501260672939,-0.42984994736591414,0.6031907194858013
5.599999999999988,2.529867506889442,1.0,-0.3490658503988659,-0.668646871547333,0.13699449704158528,-0.2359732208297984,0.6917083980995884
5.649999999999988,2.0316100978786036,1.0,-0.3490658503988659,-0.7068926047879345,0.11835984722866323,-0.1815759458630835,0.6732933742018136
5.699999999999988,1.6031453397657316,1.0,-0.3490658503988659,-0.7116564296165763,0.1390152960684914,-0.16165604047780527,0.6693931566885151
5.749999999999988,1.3100113504950026,1.0,-0.3490658503988659,-0.7154163930714063,0.13771840192722756,-0.13360787639359625,0.6718347725898858
5.799999999999987,0.9888580987264952,1.0,-0.3490658503988659,-0.7143393831782298,0.12188131430419148,-0.16447430386843612,0.6691878616883473
5.849999999999987,0.7444575155663884,1.0,-0.3490658503988659,-0.6916429667233417,0.11398976324541878,-0.19810310271983309,0.6851215229068223
5.899999999999987,0.4945536292490249,1.0,-0.3490658503988659,-0.6841570857038975,0.1069755140512767,-0.214990454431403,0.6886685893650109
5.949999999999987,0.26603427799256457,1.0,-0.3490658503988659,-0.6835453819138562,0.11409934762951235,-0.21838021124802934,0.6870641404337926
5.999999999999987,0.2251728364644415,1.0,-0.3490658503988659,-0.6872538065712892,0.09342658185625216,-0.19696240365799436,0.6929354159668818
6.0499999999999865,0.19339894494531584,1.0,-0.3490658503988659,-0.6891822257569297,0.08086776388122276,-0.17663269211695962,0.698060997722327
6.099999999999986,0.21317680454118515,1.0,-0.3463280790231885,-0.6878783391427828,0.07201241108189864,-0.16932094450527688,0.70211681431239
6.149999999999986,0.23018224199295634,1.0,-0.34085253627183376,-0.6849531664594282,0.06057217536801996,-0.16675769662836123,0.7066555327340134
6.199999999999986,0.2418189123213989,1.0,-0.34085253627183376,-0.6825810133786756,0.047673308482316996,-0.1619003634534164,0.7110546309158966
6.249999999999986,0.24652512569296037,0.7686274509803922,-0.3463280790231885,-0.6819664795568611,0.03603886422814703,-0.15307813700128906,0.7142758605736171
6.299999999999986,0.2350662695298929,0.0,-0.21765282436635167,-0.6835482576515652,0.01912468627986858,-0.13585085814766112,0.7168964849800493
6.349999999999985,0.23543601753485294,0.0,0.0,-0.6865118328968297,0.002779583471033128,-0.1221131734113484,0.7167859862523632
6.399999999999985,0.2571929824339791,0.19215686274509805,0.26145716637718974,-0.6968954031787102,-0.011591640371213862,-0.11123792372530791,0.7083985849980009
6.449999999999985,0.2639172664309049,1.0,0.3490658503988659,-0.7015378818884392,-0.02221666793122969,-0.09906710715855878,0.7053628344481658
6.499999999999985,0.20915881243693585,1.0,0.3490658503988659,-0.6923539843117943,-0.023743100923877117,-0.10581959948585332,0.7133613656000415
6.549999999999985,0.15162147071290483,1.0,0.3490658503988659,-0.6879533200561886,-0.009370341107795808,-0.12429843127813686,0.7149701574981892
6.5999999999999845,0.09961763048077456,1.0,0.3490658503988659,-0.6831892048401677,0.02191117503428022,-0.15377723123590795,0.7135299390718618
6.649999999999984,0.10304178762625993,1.0,0.3490658503988659,-0.676792261292851,0.058629421830578045,-0.18326040609846286,0.710584582936154
6.699999999999984,0.13864605053506718,1.0,0.3490658503988659,-0.6713842426695257,0.08656756439082504,-0.21250737415677243,0.7046913305976606
6.749999999999984,0.1910722620996942,1.0,0.3490658503988659,-0.6647893721922067,0.11580557893115119,-0.24013449256914512,0.697839225027708
6.799999999999984,0.2372968574523777,1.0,0.3490658503988659,-0.6573082938432795,0.14468088766486267,-0.2679249364108289,0.6893688969184769
6.849999999999984,0.2702570943577993,1.0,0.3490658503988659,-0.6460432858605242,0.17999768509002995,-0.3020474915289995,0.677492597020666
6.8999999999999835,0.28863909241764,1.0,0.3490658503988659,-0.6302585891345444,0.22083241651772487,-0.3415431165802959,0.6613285523502628
6.949999999999983,0.2991484657889255,1.0,0.3490658503988659,-0.6095738987598198,0.2656892160868763,-0.3849582167090485,0.6400281820311379
6.999999999999983,0.30547521825381896,1.0,0.3490658503988659,-0.5827561128132982,0.3144836821318093,-0.431498407295227,0.6126209685876219
7.049999999999983,0.3012961231458824,1.0,0.3490658503988659,-0.551093021479847,0.3636023170372987,-0.47775629416246307,0.5795159705387513
7.099999999999983,0.31260438958807085,1.0,0.3490658503988659,-0.5125188629622903,0.41419148804030365,-0.5251051850610445,0.5385483924075963
7.149999999999983,0.32655229446091577,1.0,0.3490658503988659,0.46545019781302077,-0.46603422485171714,0.5717576639128729,-0.48914352533747557
7.199999999999982,0.3611052135325425,1.0,0.3490658503988659,0.4136100787773554,-0.5144693592648386,0.6159984477015,-0.42987660269053823
7.249999999999982,0.38479636920837634,1.0,0.3490658503988659,0.35509846262817013,-0.5600471956004324,0.6570757302184946,-0.35847413476711726
7.299999999999982,0.4241104106033032,1.0,0.3490658503988659,0.29327314789926917,-0.6001723811911263,0.6884430694018072,-0.28254223360277536
7.349999999999982,0.4540006113012228,1.0,0.3490658503988659,0.22561062303333976,-0.6352147576381715,0.7121963568587372,-0.19590407788080857
7.399999999999982,0.5000013432257114,1.0,0.3490658503988659,0.15576193922494772,-0.663206989805791,0.7248061427138889,-0.10271690438208861
7.4499999999999815,0.5573753446196039,1.0,0.3490658503988659,0.08780889014239228,-0.6832805512009236,0.7248438078469538,-0.0043291325287779965
7.499999999999981,0.6177657665698195,1.0,0.3490658503988659,0.022531011024208406,-0.695148087531244,0.7113884894600112,0.10093516239489815
7.549999999999981,0.7129150825827077,1.0,0.3490658503988659,-0.032050877963462385,-0.7000151562181721,0.6848157691241922,0.1999472046452781
7.599999999999981,0.8191679575503059,1.0,0.3490658503988659,-0.0731550656165889,-0.7006713603963296,0.6484419021008605,0.2884979734674192
7.649999999999981,0.9368032726419371,1.0,0.3490658503988659,-0.0936201925418982,-0.700136673711097,0.6029526331223437,0.3707991638124487
7.699999999999981,1.0546736661653584,1.0,0.3490658503988659,-0.09435920684992433,-0.7009527430492644,0.5509975262889479,0.44290328302895365
7.7499999999999805,1.1619427280741164,1.0,0.3490658503988659,-0.07591549245687908,-0.7045712927701053,0.4919206496635229,0.5057966052119268
7.79999999999998,1.2671376306110262,1.0,0.3490658503988659,-0.039195659655553834,-0.7095418951779633,0.4233372439907412,0.5619604764587576
7.84999999999998,1.3838391356983608,1.0,0.3490658503988659,0.01936016562660769,-0.7142686362069203,0.33609658112820134,0.6135833989540062
7.89999999999998,1.5241713885144241,1.0,0.3490658503988659,0.09392591397047811,-0.7092700636137951,0.23719518736225742,0.6571547326454228
7.94999999999998,1.7445599420448055,1.0,0.2286039098690612,0.16194287003879845,-0.7178500596180409,0.1572524759356249,0.6585874714584903
7.99999999999998,1.7393683934244242,1.0,0.0,0.16013217346910466,-0.728151961404124,0.1823092580651271,0.6410270996979227
8.04999999999998,1.679980367094732,1.0,0.0,0.18348207510025494,-0.6996545261698965,0.21114668123425737,0.6574457780917307
8.09999999999998,1.7698868575401647,1.0,0.0,0.20009270047342526,-0.6726200490954818,0.2153338469566719,0.6790997828941522
8.14999999999998,1.9433648489708473,1.0,0.31347482251506,0.20860084751434793,-0.6852251416122984,0.20411532197678056,0.6672998779057409
8.199999999999982,2.103888150161914,1.0,0.3490658503988659,0.20337974927946928,-0.6978031920827057,0.17625062752072068,0.6638095351836694
8.249999999999982,2.2602109556876138,1.0,0.3490658503988659,0.1945371566564292,-0.7062536942961262,0.11083336590040047,0.6716226462652177
8.299999999999983,2.419908280984785,1.0,0.3490658503988659,0.1767841880311322,-0.7055920831460647,0.014819019350519672,0.6860521552544377
8.349999999999984,2.6334489328395785,1.0,0.3490658503988659,0.16557174440525824,-0.6884196755602203,-0.13007307762305503,0.6940787723550026
8.399999999999984,2.90737722036884,1.0,0.3490658503988659,0.18625052325696714,-0.6554243307625898,-0.32087198310540826,0.6578532204746892
8.449999999999985,3.0852563878923167,1.0,0.3490658503988659,0.2521145847801456,-0.6298725939244334,-0.4970175879205326,0.5409919304959145
8.499999999999986,3.156609803070443,0.0,0.0,0.3127407606172519,-0.6242152690731377,-0.6214276647010181,0.3554942644385874
8.549999999999986,2.8454036865649504,0.0,0.0,0.3841497732116186,-0.6351811029629464,-0.6191492913011722,0.25617976747099525
8.599999999999987,2.4793491502783356,0.0,0.0,0.3887457284955452,-0.6793310069366446,-0.5690111385057335,0.25221511819738635
8.649999999999988,2.2082715899980525,0.0,0.0,0.41579393389716285,-0.6965531485645261,-0.5287451912769301,0.24971511460199922
8.699999999999989,2.0502800538509507,0.0,0.0,0.385265327500931,-0.7385143697264243,-0.48912691000974323,0.2586929048843504
8.74999999999999,1.7778386367611705,0.0,0.0,0.31546101416327044,-0.7726371663845324,-0.4147503733868611,0.3626269232142323
8.79999999999999,1.638867427912487,0.0,-0.15468408272577194,0.1955743931881377,-0.7637740874279626,-0.3022574802242566,0.5357613421582021
8.84999999999999,1.6492380516694327,0.0,-0.3490658503988659,0.09246905404268924,-0.7166036319571338,-0.22542665041365698,0.6535377066348765
8.899999999999991,1.882528801427482,0.4235294117647059,-0.3490658503988659,0.04685927094784912,-0.6327859487993734,-0.1606302041719603,0.7560318043812623
8.949999999999992,2.066863490422638,0.5882352941176471,-0.23681722399609334,-0.02859684964644941,-0.6532237875408381,-0.023079074971283593,0.7562726094997558
8.999999999999993,2.185080478310053,0.2784313725490196,0.0,-0.09395668617531175,-0.7379813968165908,0.09341248597947722,0.6616870155433923
9.049999999999994,2.1930935579423414,0.0,0.0,-0.10492431770539766,-0.7817475133100504,0.21626855061775838,0.5754038816355895
9.099999999999994,2.185533455806506,0.0,0.3490658503988659,-0.06739507749277521,-0.8115394976689625,0.32015715697007124,0.4841083991151074
9.149999999999995,2.022385839126021,0.12549019607843137,0.3490658503988659,0.005586339781622446,-0.7775628422600562,0.3771242376397525,0.5031323171184126
9.199999999999996,2.037304670911985,0.0,0.0,0.06523506358908086,-0.741189773900056,0.4347777389806512,0.5072971744760513
9.249999999999996,1.9894945072560026,0.0,0.0,0.07598230134243714,-0.7085845950655748,0.49118778227083215,0.5008683699998676
9.299999999999997,1.945700733371563,0.0,0.0,-0.02735314959101481,-0.6797905872558897,0.5797725410278991,0.4483306406613288
9.349999999999998,1.8687247999054628,0.0,0.0,-0.16347564547919394,-0.6703289368145667,0.6180173856163789,0.3768147301793146
9.399999999999999,1.968669044858645,0.0,0.27514602325557663,-0.23566313719422421,-0.6746639040472003,0.6089631180200996,0.3441735365114588
9.45,1.9323863036229538,0.0,0.3490658503988659,-0.2842548922968262,-0.6698771581059988,0.6144542705321597,0.3048109228324048
9.5,1.600384914953914,0.0,0.3490658503988659,-0.38037964535894453,-0.6250755335974592,0.605177939320636,0.31361052988393756
9.55,1.3096515901151662,0.0,0.3490658503988659,-0.44556135701540783,-0.588959636803546,0.5788064808979247,0.34581018062136915
9.600000000000001,1.0856371699933351,0.0,0.3490658503988659,-0.4892152439302944,-0.551085366392882,0.5481797775847487,0.3955657916212941
9.650000000000002,0.7054657448784669,0.0,0.3490658503988659,-0.5270431459504413,-0.5148111239620984,0.5241553501720799,0.4271489176359075
9.700000000000003,0.4385409791624143,0.0,0.3490658503988659,-0.540794365402873,-0.5011665022948594,0.504980984997209,0.448740232336359
9.750000000000004,0.19529841737915493,0.0,0.0,-0.546119310374068,-0.4921046246809197,0.48447940547884805,0.4742008465524554
9.800000000000004,0.13775500466226515,0.0,0.0,-0.5424115850671551,-0.4996605947792995,0.4637165488826911,0.4910151980357224
9.850000000000005,0.16817025713205452,0.0,0.0,-0.527703483347447,-0.5146795855119543,0.43496874976300365,0.5171422866579598
9.900000000000006,0.19887503928273542,0.0,0.3490658503988659,-0.5203846491106263,-0.5235502358332319,0.4383230159913919,0.512803959794762
9.950000000000006,0.12795589014588904,0.0,0.3490658503988659,-0.5196276698456674,-0.5126921660450031,0.4348756257715185,0.5272731907812829
10.000000000000007,0.14508248535171023,0.8901960784313725,0.3490658503988659,-0.5235346517865016,-0.4992321880590494,0.42980645302733783,0.5403194459952552
10.050000000000008,0.10408904295175922,1.0,0.3490658503988659,-0.5266757056371024,-0.49384775920064883,0.4272912054787352,0.5441960286006209
10.100000000000009,0.12328333744043508,0.796078431372549,0.0,-0.5346210935389575,-0.4837423518413731,0.41597127041293536,0.5542035055548055
10.15000000000001,0.1589293783342716,0.0,0.0,-0.5506025208834753,-0.4836650995935102,0.40182844498401,0.5490344581478421
10.20000000000001,0.13792117869826337,0.0,0.0,-0.5568596621919233,-0.4833010217504047,0.395437021169414,0.5476833038236352
10.25000000000001,0.09801303310928561,0.1568627450980392,-0.3490658503988659,-0.5560775776397424,-0.4831150286273677,0.3978878077470982,0.5468664272076885
10.300000000000011,0.05927810564544285,1.0,-0.3490658503988659,-0.5581073686542758,-0.48045902803589674,0.40297976234176935,0.5433991153614192
10.350000000000012,0.04787753543265373,1.0,-0.3490658503988659,-0.5579775401184031,-0.47814675183468913,0.40446692371760723,0.5444660283725398
10.400000000000013,0.07055871904908939,1.0,-0.3490658503988659,-0.5597440082337004,-0.4795882197705044,0.41361669532159173,0.5344183885824616
10.450000000000014,0.06744042054387366,1.0,-0.3490658503988659,-0.5568285119185612,-0.48203936763018695,0.4146322363943381,0.5344718560521968
