t,v,u
0.0,0.0,0.0
0.05,0.10574282422460098,9.371560506941146
0.1,0.07834093972573791,11.371328319786855
0.15000000000000002,0.08768008049056916,11.589266726040886
0.2,0.1333373099027888,12.17237633480143
0.25,0.17776540333242022,12.4405845445713
0.3,0.2224286526217122,12.81417492935909
0.35,0.2723756456126219,12.97733072486518
0.39999999999999997,0.3195142923267863,13.215207124042493
0.44999999999999996,0.3580317888083052,13.474962763915357
0.49999999999999994,0.41150548814685717,13.445847050861467
0.5499999999999999,0.4494170588063119,13.710807181565263
0.6,0.4915342609059882,13.712075471243148
0.65,0.5439306587883377,13.630279731262526
0.7000000000000001,0.5794255445838394,13.75709804007938
0.7500000000000001,0.6331046868568075,13.458725329314642
0.8000000000000002,0.6743367203408017,13.477310792556016
0.8500000000000002,0.7134573919714977,13.306508052722087
0.9000000000000002,0.7681577029487326,12.944186191895021
0.9500000000000003,0.8005742594040189,12.922024950383172
1.0000000000000002,0.8505380375062355,12.424230727856946
1.0500000000000003,0.9002050626712043,12.091341921457838
1.1000000000000003,0.9407847254550816,11.729045708138598
1.1500000000000004,0.9815182521371102,11.332083644530002
1.2000000000000004,1.0259240837861248,10.834190476730853
1.2500000000000004,1.0754429990745127,10.238928453912424
1.3000000000000005,1.1135267055611704,9.788864763778555
1.3500000000000005,1.1586925592858648,9.107310691839148
1.4000000000000006,1.2086209944536996,8.4002573120951
1.4500000000000006,1.2481895992802363,7.7815164428067956
1.5000000000000007,1.2891287182927094,7.047063354216531
1.5500000000000007,1.3404290106050327,6.151789191260715
1.6000000000000008,1.3826067236924235,5.3904562167265855
1.6500000000000008,1.4198920151869472,4.578258363550027
1.7000000000000008,1.4713954709254398,3.525247932873243
1.7500000000000009,1.5173889535132938,2.588851678374014
1.800000000000001,1.5546355442650306,1.6589197436955336
1.850000000000001,1.6060448698358705,0.46315201906832026
1.900000000000001,1.638675371944684,-0.39741270547347174
1.950000000000001,1.6622317736516927,-1.3268074296258092
2.000000000000001,1.6415817425065078,-1.5591077140925078
2.0500000000000007,1.5705878987259192,-1.3035418290479468
2.1000000000000005,1.5112215136845317,-1.308943366999026
2.1500000000000004,1.463525964480986,-1.2739263932934657
2.2,1.4053604572451208,-1.04457471300092
2.25,1.3486674148715114,-0.8392363031361669
2.3,1.294959547025408,-0.5803369472322162
2.3499999999999996,1.2458183858162366,-0.34275100872305897
2.3999999999999995,1.21275092482659,-0.2714110589862875
2.4499999999999993,1.1938312878152257,-0.2989825260099135
2.499999999999999,1.1766353052151834,-0.29082976220959944
2.549999999999999,1.1557240439772558,-0.22139939084930926
2.5999999999999988,1.1350736937300065,-0.15173649562726643
2.6499999999999986,1.1189846072829472,-0.12065018749011225
2.6999999999999984,1.1069075168287588,-0.1119447760985186
2.7499999999999982,1.0963630628608407,-0.10188759689803528
2.799999999999998,1.085525585404851,-0.07407771614230518
2.849999999999998,1.0748310665453642,-0.0410356082314014
2.8999999999999977,1.0658130813348035,-0.020287450054461642
2.9499999999999975,1.0587690403372505,-0.011667817816629844
2.9999999999999973,1.0525594978516402,-0.0012770949214417904
3.049999999999997,1.0464753547514651,0.014542355328366341
3.099999999999997,1.0409363188406469,0.028217691763069652
3.149999999999997,1.036457497789217,0.03453514761755594
3.1999999999999966,1.0325349644887787,0.04169680229690198
3.2499999999999964,1.028791211478366,0.05086158071503344
3.2999999999999963,1.025448707383703,0.05827958276909517
3.349999999999996,1.0226367802802956,0.06307720204417899
3.399999999999996,1.0201781865407415,0.0674385849674557
3.4499999999999957,1.0178882423074664,0.072717130702588
3.4999999999999956,1.0157863774917804,0.07788811602607226
3.5499999999999954,1.013924566905152,0.08240048209691753
3.599999999999995,1.0123450085941705,0.08545532765292552
3.649999999999995,1.0113162354122016,0.08285680103454873
3.699999999999995,1.0103396203771258,0.0833445573291216
3.7499999999999947,1.008897145776402,0.09071829892311167
3.7999999999999945,1.0074881433459988,0.09671605300865904
3.8499999999999943,1.0066184145345205,0.09732403468640438
3.899999999999994,1.0060973486457492,0.09607481905845816
3.949999999999994,1.0055230126191192,0.09694099615487395
3.999999999999994,1.0048124062386403,0.09970231319703804
4.049999999999994,1.004150978521198,0.10197157897852693
4.099999999999993,1.0036826574084992,0.10249569313129636
4.149999999999993,1.003354482956012,0.10226044399710554
4.199999999999993,1.003042721618903,0.10248539381632948
4.249999999999993,1.0027153726651277,0.10315276821959118
4.299999999999993,1.0023883613097793,0.10410279039457015
4.3499999999999925,1.0020784039644979,0.10514149561921937
4.399999999999992,1.001802066399251,0.10606904076605184
4.449999999999992,1.001548597561882,0.10708395210086885
4.499999999999992,1.0014132670266669,0.10658942993894138
4.549999999999992,1.00151526871998,0.10330736856734091
4.599999999999992,1.0012588088243757,0.1065677834152734
4.6499999999999915,1.00107988924051,0.10594390675890519
4.699999999999991,1.0010727377866695,0.10500505419460238
4.749999999999991,1.0008442162087596,0.10738801530936515
4.799999999999991,1.0005747176566067,0.10925249202724463
4.849999999999991,1.0004896963824974,0.10905235082565334
4.899999999999991,1.0005045561808512,0.108307696685775
4.94999999999999,1.000474412643031,0.1083780301670445
4.99999999999999,1.000380196638247,0.10909771582859107
5.04999999999999,1.0003116175455893,0.0
5.09999999999999,1.000641955701709,0.0
5.14999999999999,0.9952537600436266,0.0
5.1999999999999895,0.988245389632504,0.0
5.249999999999989,0.9837875082851538,0.0
5.299999999999989,0.9784348050589922,0.0
5.349999999999989,0.9725495284191454,0.0
5.399999999999989,0.9674035762737234,0.0
5.449999999999989,0.9619738788028185,0.0
5.4999999999999885,0.9563559693628642,0.0
5.549999999999988,0.9512380478488665,0.0
5.599999999999988,0.946016108178615,0.0
5.649999999999988,0.9402545667404626,0.0
5.699999999999988,0.9347037011790024,0.0
5.749999999999988,0.9293408700362196,0.0
5.799999999999987,0.9240972823972011,0.0
5.849999999999987,0.918719765454661,0.0
5.899999999999987,0.9131976155969035,0.0
5.949999999999987,0.9077984369145591,0.0
5.999999999999987,0.9023684074503014,0.0
6.0499999999999865,0.8968634835206277,0.0
6.099999999999986,0.8915392881160735,0.0
6.149999999999986,0.8864737703611562,0.0
6.199999999999986,0.8810316138381036,0.0
6.249999999999986,0.8753841237646698,0.0
6.299999999999986,0.8699777158853758,0.0
6.349999999999985,0.8644545473253946,0.0
6.399999999999985,0.8589042350950111,0.0
6.449999999999985,0.8535969744856601,0.0
6.499999999999985,0.8481357922935319,0.0
6.549999999999985,0.8427114143387036,0.0
6.5999999999999845,0.837303268449882,0.0
6.649999999999984,0.8317724219180334,0.0
6.699999999999984,0.8262979337121568,0.0
6.749999999999984,0.8208262376069411,0.0
6.799999999999984,0.8155706565920268,0.0
6.849999999999984,0.8102623214926781,0.0
6.8999999999999835,0.8047322796213734,0.0
6.949999999999983,0.7992133514488622,0.0
6.999999999999983,0.79379612968581,0.0
7.049999999999983,0.7883644503516065,0.0
7.099999999999983,0.7829181823784028,0.0
7.149999999999983,0.7775032121189065,0.0
7.199999999999982,0.7720340484347352,0.0
7.249999999999982,0.7665298961719453,0.0
7.299999999999982,0.761225435195102,0.0
7.349999999999982,0.7559673175513066,0.0
7.399999999999982,0.7504291076059932,0.0
7.4499999999999815,0.7449720738257426,0.0
7.499999999999981,0.739645802537709,0.0
7.549999999999981,0.7342058713163737,0.0
7.599999999999981,0.7287927519269253,0.0
7.649999999999981,0.723290797031221,0.0
7.699999999999981,0.7178802249165455,0.0
7.7499999999999805,0.7124949307145244,0.0
7.79999999999998,0.707211869539882,0.0
7.84999999999998,0.701723949121984,0.0
7.89999999999998,0.6961440333177028,0.0
7.94999999999998,0.6909926316507176,0.0
7.99999999999998,0.6854476266549893,0.0
8.04999999999998,0.6799214648952764,0.0
